Year,Year_Level,Item_ID,Strand,LocationInStage,SequenceNumber,Item_Type,Item,Answer,StimulusList,Description,Substrand
2017,3,x00101687,Reading,2,6,TE,x00101687,,"[""itncn797""]",Descriptor #1,Letters
2017,7,x00102538,Spelling,1,5,TE,x00102538,,"[""oslcj698""]",Descriptor #1,Spelling
2017,7,x00102538,Spelling,1,5,TE,x00102538,,"[""oslcj698""]",Descriptor #1,Spelling
2017,7,x00102582,Spelling,2,5,SL,x00102582,,,Descriptor #1,Spelling
2017,7,x00102582,Spelling,2,5,SL,x00102582,,,Descriptor #1,Spelling
2017,7,x00100344,Grammar and Punctuation,2,5,PO,x00100344,,,Descriptor #1,Grammar
2017,7,x00100344,Grammar and Punctuation,2,5,PO,x00100344,,,Descriptor #1,Grammar
2017,3,x00100845,Numeracy,2,10,MC,x00100845,,,Descriptor #1,Numbers
2017,3,x00100845,Numeracy,2,10,MC,x00100845,,,Descriptor #1,Numbers
2017,9,x00102631-00-AIA,Spelling,1,1,TE,x00102631-00-AIA,,"[""hxvgk908""]",Descriptor #1,Spelling
2017,3,x00100784,Numeracy,1,9,TE,x00100784,,,Descriptor #1,Numbers
2017,3,x00100784,Numeracy,1,9,TE,x00100784,,,Descriptor #1,Numbers
2017,9,x00101419,Numeracy,2,12,MC,x00101419,,,Descriptor #1,Numbers
2017,9,x00101419,Numeracy,2,12,MC,x00101419,,,Descriptor #1,Numbers
2017,7,x00100453,Grammar and Punctuation,2,10,TE,x00100453,,,Descriptor #1,Grammar
2017,7,x00100453,Grammar and Punctuation,2,10,TE,x00100453,,,Descriptor #1,Grammar
2017,3,x00102377,Spelling,1,6,IGGM,x00102377,,,Descriptor #1,Spelling
2017,3,x00102377,Spelling,1,6,IGGM,x00102377,,,Descriptor #1,Spelling
2017,3,x00100069,Grammar and Punctuation,1,16,MC,x00100069,,,Descriptor #1,Grammar
2017,3,x00100069,Grammar and Punctuation,1,16,MC,x00100069,,,Descriptor #1,Grammar
2017,5,x00100909,Numeracy,3,10,IGGM,x00100909,,,Descriptor #1,Numbers
2017,5,x00100909,Numeracy,3,10,IGGM,x00100909,,,Descriptor #1,Numbers
2017,3,x00101665,Reading,1,12,HS,x00101665,,"[""xdfmq085""]",Descriptor #1,Letters
2017,3,x00101665,Reading,1,12,HS,x00101665,,"[""xdfmq085""]",Descriptor #1,Letters
2017,3,x00100119,Grammar and Punctuation,1,14,TE,x00100119,,,Descriptor #1,Grammar
2017,3,x00100119,Grammar and Punctuation,1,14,TE,x00100119,,,Descriptor #1,Grammar
2017,9,x00100590,Grammar and Punctuation,1,17,MC,x00100590,,,Descriptor #1,Grammar
2017,9,x00100590,Grammar and Punctuation,1,17,MC,x00100590,,,Descriptor #1,Grammar
2017,7,x00101315,Numeracy,1,16,MC,x00101315,,,Descriptor #1,Numbers
2017,7,x00101315,Numeracy,1,16,MC,x00101315,,,Descriptor #1,Numbers
2017,7,x00101277,Numeracy,1,14,MC,x00101277,,,Descriptor #1,Numbers
2017,7,x00101277,Numeracy,1,14,MC,x00101277,,,Descriptor #1,Numbers
2017,7,x00101969,Reading,3,6,TE,x00101969,,"[""tmwtw970""]",Descriptor #1,Letters
2017,7,x00101969,Reading,3,6,TE,x00101969,,"[""tmwtw970""]",Descriptor #1,Letters
2017,3,x00102392,Spelling,1,1,MC,x00102392,,,Descriptor #1,Spelling
2017,3,x00102392,Spelling,1,1,MC,x00102392,,,Descriptor #1,Spelling
2017,7,x00100351,Grammar and Punctuation,2,12,TE,x00100351,,,Descriptor #1,Grammar
2017,7,x00100351,Grammar and Punctuation,2,12,TE,x00100351,,,Descriptor #1,Grammar
2017,9,x00101555,Numeracy,1,4,MC,x00101555,,,Descriptor #1,Numbers
2017,9,x00101555,Numeracy,1,4,MC,x00101555,,,Descriptor #1,Numbers
2017,9,x00101478,Numeracy,1,16,SL,x00101478,,,Descriptor #1,Numbers
2017,5,x00102503,Spelling,2,3,IC,x00102503,,,Descriptor #1,Spelling
2017,5,x00102503,Spelling,2,3,IC,x00102503,,,Descriptor #1,Spelling
2017,9,x00101205,Numeracy,2,6,MC,x00101205,,,Descriptor #1,Numbers
2017,9,x00101205,Numeracy,2,6,MC,x00101205,,,Descriptor #1,Numbers
2017,7,x00101205,Numeracy,2,14,MC,x00101205,,,Descriptor #1,Numbers
2017,7,x00101205,Numeracy,2,14,MC,x00101205,,,Descriptor #1,Numbers
2017,9,x00102641,Spelling,2,3,TE,x00102641,,"[""ielnp411""]",Descriptor #1,Spelling
2017,9,x00102641,Spelling,2,3,TE,x00102641,,"[""ielnp411""]",Descriptor #1,Spelling
2017,9,x00102632,Spelling,1,1,TE,x00102632,,"[""ejknk261""]",Descriptor #1,Spelling
2017,9,x00102632,Spelling,1,1,TE,x00102632,,"[""ejknk261""]",Descriptor #1,Spelling
2017,3,x00100736,Numeracy,2,6,TE,x00100736,,,Descriptor #1,Numbers
2017,3,x00100736,Numeracy,2,6,TE,x00100736,,,Descriptor #1,Numbers
2017,7,x00102605,Spelling,2,7,MC,x00102605,,,Descriptor #1,Spelling
2017,7,x00102605,Spelling,2,7,MC,x00102605,,,Descriptor #1,Spelling
2017,9,x00102691,Spelling,1,6,MC,x00102691,,,Descriptor #1,Spelling
2017,9,x00102691,Spelling,1,6,MC,x00102691,,,Descriptor #1,Spelling
2017,5,x00101915,Reading,1,2,IGA,x00101915,,"[""fkegv668""]",Descriptor #1,Letters
2017,5,x00101915,Reading,1,2,IGA,x00101915,,"[""fkegv668""]",Descriptor #1,Letters
2017,5,x00100190,Grammar and Punctuation,2,7,SL,x00100190,,,Descriptor #1,Grammar
2017,5,x00100190,Grammar and Punctuation,2,7,SL,x00100190,,,Descriptor #1,Grammar
2017,9,x00100572,Grammar and Punctuation,2,25,MC,x00100572,,,Descriptor #1,Grammar
2017,9,x00100572,Grammar and Punctuation,2,25,MC,x00100572,,,Descriptor #1,Grammar
2017,5,x00101023,Numeracy,2,5,MC,x00101023,,,Descriptor #1,Numbers
2017,5,x00101023,Numeracy,2,5,MC,x00101023,,,Descriptor #1,Numbers
2017,3,x00102337-02-AIA,Spelling,1,3,TE,x00102337-02-AIA,,"[""crlis444""]",Descriptor #1,Spelling
2017,3,x00100739,Numeracy,2,9,MC,x00100739,,,Descriptor #1,Numbers
2017,3,x00100739,Numeracy,2,9,MC,x00100739,,,Descriptor #1,Numbers
2017,5,x00100739,Numeracy,2,3,MC,x00100739,,,Descriptor #1,Numbers
2017,5,x00100739,Numeracy,2,3,MC,x00100739,,,Descriptor #1,Numbers
2017,5,x00100246,Grammar and Punctuation,2,11,MC,x00100246,,,Descriptor #1,Grammar
2017,5,x00100246,Grammar and Punctuation,2,11,MC,x00100246,,,Descriptor #1,Grammar
2017,7,x00102055,Reading,1,7,MC,x00102055,,"[""wyyff006""]",Descriptor #1,Letters
2017,7,x00102055,Reading,1,7,MC,x00102055,,"[""wyyff006""]",Descriptor #1,Letters
2017,9,x00102055,Reading,1,15,MC,x00102055,,"[""wyyff006""]",Descriptor #1,Letters
2017,9,x00102055,Reading,1,15,MC,x00102055,,"[""wyyff006""]",Descriptor #1,Letters
2017,9,x00102055,Reading,3,15,MC,x00102055,,"[""wyyff006""]",Descriptor #1,Letters
2017,9,x00102055,Reading,3,15,MC,x00102055,,"[""wyyff006""]",Descriptor #1,Letters
2017,5,x00101743,Reading,1,6,MC,x00101743,,"[""gojjm469""]",Descriptor #1,Letters
2017,5,x00101743,Reading,1,6,MC,x00101743,,"[""gojjm469""]",Descriptor #1,Letters
2017,5,x00101878,Reading,2,13,TE,x00101878,,"[""irfkz355""]",Descriptor #1,Letters
2017,5,x00101878,Reading,2,13,TE,x00101878,,"[""irfkz355""]",Descriptor #1,Letters
2017,5,x00102499,Spelling,1,10,MC,x00102499,,,Descriptor #1,Spelling
2017,5,x00102499,Spelling,1,10,MC,x00102499,,,Descriptor #1,Spelling
2017,7,x00102118,Reading,1,2,TE,x00102118,,"[""ortnw515""]",Descriptor #1,Letters
2017,7,x00102118,Reading,1,2,TE,x00102118,,"[""ortnw515""]",Descriptor #1,Letters
2017,3,x00100154,Grammar and Punctuation,2,23,MC,x00100154,,,Descriptor #1,Grammar
2017,3,x00100154,Grammar and Punctuation,2,23,MC,x00100154,,,Descriptor #1,Grammar
2017,7,x00101235,Numeracy,2,8,COMP,x00101235,,,Descriptor #1,Numbers
2017,7,x00101235,Numeracy,2,8,COMP,x00101235,,,Descriptor #1,Numbers
2017,5,x00101712,Reading,2,11,MC,x00101712,,"[""gzjzd619""]",Descriptor #1,Letters
2017,5,x00101712,Reading,2,11,MC,x00101712,,"[""gzjzd619""]",Descriptor #1,Letters
2017,3,x00101712,Reading,2,3,MC,x00101712,,"[""gzjzd619""]",Descriptor #1,Letters
2017,3,x00101712,Reading,2,3,MC,x00101712,,"[""gzjzd619""]",Descriptor #1,Letters
2017,7,x00100423,Grammar and Punctuation,1,6,MC,x00100423,,,Descriptor #1,Grammar
2017,7,x00100423,Grammar and Punctuation,1,6,MC,x00100423,,,Descriptor #1,Grammar
2017,7,x00101251,Numeracy,1,6,TE,x00101251,,,Descriptor #1,Numbers
2017,7,x00101251,Numeracy,1,6,TE,x00101251,,,Descriptor #1,Numbers
2017,3,x00100020,Grammar and Punctuation,1,19,MC,x00100020,,,Descriptor #1,Grammar
2017,3,x00100020,Grammar and Punctuation,1,19,MC,x00100020,,,Descriptor #1,Grammar
2017,3,x00100767,Numeracy,2,7,MC,x00100767,,,Descriptor #1,Numbers
2017,3,x00100767,Numeracy,2,7,MC,x00100767,,,Descriptor #1,Numbers
2017,9,x00101302,Numeracy,1,11,TE,x00101302,,,Descriptor #1,Numbers
2017,9,x00101302,Numeracy,1,11,TE,x00101302,,,Descriptor #1,Numbers
2017,7,x00101302,Numeracy,1,3,TE,x00101302,,,Descriptor #1,Numbers
2017,7,x00101302,Numeracy,1,3,TE,x00101302,,,Descriptor #1,Numbers
2017,9,x00102643,Spelling,2,5,TE,x00102643,,"[""hvcrf062""]",Descriptor #1,Spelling
2017,9,x00102643,Spelling,2,5,TE,x00102643,,"[""hvcrf062""]",Descriptor #1,Spelling
2017,9,x00101536,Numeracy,2,3,IC,x00101536,,,Descriptor #1,Numbers
2017,9,x00101536,Numeracy,2,3,IC,x00101536,,,Descriptor #1,Numbers
2017,7,x00100447,Grammar and Punctuation,2,4,MC,x00100447,,,Descriptor #1,Grammar
2017,7,x00100447,Grammar and Punctuation,2,4,MC,x00100447,,,Descriptor #1,Grammar
2017,7,x00102578,Spelling,2,1,IC,x00102578,,,Descriptor #1,Spelling
2017,7,x00102578,Spelling,2,1,IC,x00102578,,,Descriptor #1,Spelling
2017,5,x00100881,Numeracy,1,15,MC,x00100881,,,Descriptor #1,Numbers
2017,5,x00101683,Reading,2,10,TE,x00101683,,"[""kpmtj635""]",Descriptor #1,Letters
2017,5,x00101683,Reading,2,10,TE,x00101683,,"[""kpmtj635""]",Descriptor #1,Letters
2017,5,x00101683,Reading,4,10,TE,x00101683,,"[""kpmtj635""]",Descriptor #1,Letters
2017,5,x00101683,Reading,4,10,TE,x00101683,,"[""kpmtj635""]",Descriptor #1,Letters
2017,3,x00101683,Reading,2,2,TE,x00101683,,"[""kpmtj635""]",Descriptor #1,Letters
2017,3,x00101683,Reading,2,2,TE,x00101683,,"[""kpmtj635""]",Descriptor #1,Letters
2017,7,x00101246,Numeracy,1,1,MC,x00101246,,,Descriptor #1,Numbers
2017,7,x00101246,Numeracy,1,1,MC,x00101246,,,Descriptor #1,Numbers
2017,3,x00100785,Numeracy,1,10,ET,x00100785,,,Descriptor #1,Numbers
2017,3,x00100785,Numeracy,1,10,ET,x00100785,,,Descriptor #1,Numbers
2017,7,x00101286,Numeracy,2,5,IGGM,x00101286,,,Descriptor #1,Numbers
2017,7,x00101286,Numeracy,2,5,IGGM,x00101286,,,Descriptor #1,Numbers
2017,9,x00101402,Numeracy,1,13,MC,x00101402,,,Descriptor #1,Numbers
2017,9,x00101402,Numeracy,1,13,MC,x00101402,,,Descriptor #1,Numbers
2017,5,x00101793,Reading,4,8,TE,x00101793,,"[""jojzd342""]",Descriptor #1,Letters
2017,5,x00101793,Reading,4,8,TE,x00101793,,"[""jojzd342""]",Descriptor #1,Letters
2017,9,x00102169,Reading,3,2,PO,x00102169,,"[""fxutt423""]",Descriptor #1,Letters
2017,9,x00102169,Reading,3,2,PO,x00102169,,"[""fxutt423""]",Descriptor #1,Letters
2017,3,x00100778,Numeracy,1,3,TE,x00100778,,,Descriptor #1,Numbers
2017,3,x00100778,Numeracy,1,3,TE,x00100778,,,Descriptor #1,Numbers
2017,3,x00100102,Grammar and Punctuation,2,23,MC,x00100102,,,Descriptor #1,Grammar
2017,3,x00100102,Grammar and Punctuation,2,23,MC,x00100102,,,Descriptor #1,Grammar
2017,7,x00102583,Spelling,2,6,TE,x00102583,,,Descriptor #1,Spelling
2017,7,x00102583,Spelling,2,6,TE,x00102583,,,Descriptor #1,Spelling
2017,7,x00102033,Reading,1,2,TE,x00102033,,"[""pddqj289""]",Descriptor #1,Letters
2017,7,x00102033,Reading,1,2,TE,x00102033,,"[""pddqj289""]",Descriptor #1,Letters
2017,7,x00102622,Spelling,2,2,MC,x00102622,,,Descriptor #1,Spelling
2017,7,x00102622,Spelling,2,2,MC,x00102622,,,Descriptor #1,Spelling
2017,3,x00100086,Grammar and Punctuation,2,7,MC,x00100086,,,Descriptor #1,Grammar
2017,3,x00100086,Grammar and Punctuation,2,7,MC,x00100086,,,Descriptor #1,Grammar
2017,7,x00102090,Reading,1,8,IC,x00102090,,"[""obori472""]",Descriptor #1,Letters
2017,7,x00102090,Reading,1,8,IC,x00102090,,"[""obori472""]",Descriptor #1,Letters
2017,9,x00102090,Reading,1,16,IC,x00102090,,"[""obori472""]",Descriptor #1,Letters
2017,9,x00102090,Reading,1,16,IC,x00102090,,"[""obori472""]",Descriptor #1,Letters
2017,3,x00100639,Numeracy,1,13,COMP,x00100639,,,Descriptor #1,Numbers
2017,9,x00100537,Grammar and Punctuation,1,16,TE,x00100537,,,Descriptor #1,Grammar
2017,9,x00100537,Grammar and Punctuation,1,16,TE,x00100537,,,Descriptor #1,Grammar
2017,5,x00101127,Numeracy,1,7,IGM,x00101127,,,Descriptor #1,Numbers
2017,5,x00101127,Numeracy,1,7,IGM,x00101127,,,Descriptor #1,Numbers
2017,5,x00100960,Numeracy,2,10,IGGM,x00100960,,,Descriptor #1,Numbers
2017,5,x00100960,Numeracy,2,10,IGGM,x00100960,,,Descriptor #1,Numbers
2017,7,x00100960,Numeracy,2,3,IGGM,x00100960,,,Descriptor #1,Numbers
2017,7,x00100960,Numeracy,2,3,IGGM,x00100960,,,Descriptor #1,Numbers
2017,3,x00100155,Grammar and Punctuation,2,24,TE,x00100155,,,Descriptor #1,Grammar
2017,3,x00100155,Grammar and Punctuation,2,24,TE,x00100155,,,Descriptor #1,Grammar
2017,3,x00100792,Numeracy,1,2,MC,x00100792,,,Descriptor #1,Numbers
2017,3,x00100792,Numeracy,1,2,MC,x00100792,,,Descriptor #1,Numbers
2017,3,x00101593,Reading,2,10,SL,x00101593,,"[""alnvf395""]",Descriptor #1,Letters
2017,3,x00101593,Reading,2,10,SL,x00101593,,"[""alnvf395""]",Descriptor #1,Letters
2017,5,x00101000,Numeracy,2,15,SL,x00101000,,,Descriptor #1,Numbers
2017,3,x00102419,Spelling,1,6,MC,x00102419,,,Descriptor #1,Spelling
2017,3,x00102419,Spelling,1,6,MC,x00102419,,,Descriptor #1,Spelling
2017,7,x00100963,Numeracy,2,6,MC,x00100963,,,Descriptor #1,Numbers
2017,7,x00100963,Numeracy,2,6,MC,x00100963,,,Descriptor #1,Numbers
2017,5,x00100963,Numeracy,2,13,MC,x00100963,,,Descriptor #1,Numbers
2017,5,x00100963,Numeracy,2,13,MC,x00100963,,,Descriptor #1,Numbers
2017,7,x00100364,Grammar and Punctuation,2,25,IGA,x00100364,,,Descriptor #1,Grammar
2017,7,x00100364,Grammar and Punctuation,2,25,IGA,x00100364,,,Descriptor #1,Grammar
2017,5,x00101772,Reading,3,3,MC,x00101772,,"[""wxvjo672""]",Descriptor #1,Letters
2017,5,x00101772,Reading,3,3,MC,x00101772,,"[""wxvjo672""]",Descriptor #1,Letters
2017,9,x00101449,Numeracy,2,6,MC,x00101449,,,Descriptor #1,Numbers
2017,9,x00101449,Numeracy,2,6,MC,x00101449,,,Descriptor #1,Numbers
2017,3,x00100703,Numeracy,2,3,MC,x00100703,,,Descriptor #1,Numbers
2017,3,x00100703,Numeracy,2,3,MC,x00100703,,,Descriptor #1,Numbers
2017,5,x00100740,Numeracy,2,4,TE,x00100740,,,Descriptor #1,Numbers
2017,5,x00100740,Numeracy,2,4,TE,x00100740,,,Descriptor #1,Numbers
2017,3,x00100740,Numeracy,2,10,TE,x00100740,,,Descriptor #1,Numbers
2017,3,x00100740,Numeracy,2,10,TE,x00100740,,,Descriptor #1,Numbers
2017,5,x00100873,Numeracy,1,8,TE,x00100873,,,Descriptor #1,Numbers
2017,5,x00100873,Numeracy,1,8,TE,x00100873,,,Descriptor #1,Numbers
2017,5,x00100244,Grammar and Punctuation,2,9,MC,x00100244,,,Descriptor #1,Grammar
2017,5,x00100244,Grammar and Punctuation,2,9,MC,x00100244,,,Descriptor #1,Grammar
2017,5,x00100240,Grammar and Punctuation,2,5,IGM,x00100240,,,Descriptor #1,Grammar
2017,5,x00100240,Grammar and Punctuation,2,5,IGM,x00100240,,,Descriptor #1,Grammar
2017,3,x00101730,Reading,1,7,TE,x00101730,,"[""ifrwa330""]",Descriptor #1,Letters
2017,3,x00101730,Reading,1,7,TE,x00101730,,"[""ifrwa330""]",Descriptor #1,Letters
2017,9,x00102209,Reading,1,8,MC,x00102209,,"[""azpnn318""]",Descriptor #1,Letters
2017,9,x00102209,Reading,1,8,MC,x00102209,,"[""azpnn318""]",Descriptor #1,Letters
2017,5,x00100708,Numeracy,2,2,MC,x00100708,,,Descriptor #1,Numbers
2017,5,x00100708,Numeracy,2,2,MC,x00100708,,,Descriptor #1,Numbers
2017,3,x00100708,Numeracy,2,8,MC,x00100708,,,Descriptor #1,Numbers
2017,3,x00100708,Numeracy,2,8,MC,x00100708,,,Descriptor #1,Numbers
2017,3,x00100864,Numeracy,1,13,MC,x00100864,,,Descriptor #1,Numbers
2017,5,x00100981,Numeracy,1,14,SP,x00100981,,,Descriptor #1,Numbers
2017,5,x00100981,Numeracy,1,14,SP,x00100981,,,Descriptor #1,Numbers
2017,7,x00100981,Numeracy,1,7,SP,x00100981,,,Descriptor #1,Numbers
2017,7,x00100981,Numeracy,1,7,SP,x00100981,,,Descriptor #1,Numbers
2017,5,x00100279,Grammar and Punctuation,1,18,TE,x00100279,,,Descriptor #1,Grammar
2017,5,x00100279,Grammar and Punctuation,1,18,TE,x00100279,,,Descriptor #1,Grammar
2017,9,x00100513,Grammar and Punctuation,2,18,MC,x00100513,,,Descriptor #1,Grammar
2017,9,x00100513,Grammar and Punctuation,2,18,MC,x00100513,,,Descriptor #1,Grammar
2017,9,x00100546,Grammar and Punctuation,1,25,MC,x00100546,,,Descriptor #1,Grammar
2017,9,x00100546,Grammar and Punctuation,1,25,MC,x00100546,,,Descriptor #1,Grammar
2017,5,x00100992,Numeracy,2,8,TE,x00100992,,,Descriptor #1,Numbers
2017,5,x00100992,Numeracy,2,8,TE,x00100992,,,Descriptor #1,Numbers
2017,7,x00100992,Numeracy,2,1,TE,x00100992,,,Descriptor #1,Numbers
2017,7,x00100992,Numeracy,2,1,TE,x00100992,,,Descriptor #1,Numbers
2017,9,x00101366,Numeracy,1,13,TE,x00101366,,,Descriptor #1,Numbers
2017,9,x00101366,Numeracy,1,13,TE,x00101366,,,Descriptor #1,Numbers
2017,7,x00100415,Grammar and Punctuation,2,24,MC,x00100415,,,Descriptor #1,Grammar
2017,7,x00100415,Grammar and Punctuation,2,24,MC,x00100415,,,Descriptor #1,Grammar
2017,5,x00101669,Reading,1,10,TE,x00101669,,"[""cvdbv113""]",Descriptor #1,Letters
2017,5,x00101669,Reading,1,10,TE,x00101669,,"[""cvdbv113""]",Descriptor #1,Letters
2017,5,x00101669,Reading,3,10,TE,x00101669,,"[""cvdbv113""]",Descriptor #1,Letters
2017,5,x00101669,Reading,3,10,TE,x00101669,,"[""cvdbv113""]",Descriptor #1,Letters
2017,3,x00101669,Reading,1,2,TE,x00101669,,"[""cvdbv113""]",Descriptor #1,Letters
2017,3,x00101669,Reading,1,2,TE,x00101669,,"[""cvdbv113""]",Descriptor #1,Letters
2017,7,x00102533-00-AIA,Spelling,1,1,TE,x00102533-00-AIA,,"[""umyca703""]",Descriptor #1,Spelling
2017,7,x00100432,Grammar and Punctuation,1,15,IC,x00100432,,,Descriptor #1,Grammar
2017,7,x00100432,Grammar and Punctuation,1,15,IC,x00100432,,,Descriptor #1,Grammar
2017,9,x00102728,Spelling,2,10,TE,x00102728,,,Descriptor #1,Spelling
2017,9,x00102728,Spelling,2,10,TE,x00102728,,,Descriptor #1,Spelling
2017,7,x00102041,Reading,1,10,MC,x00102041,,"[""yutjq664""]",Descriptor #1,Letters
2017,7,x00102041,Reading,1,10,MC,x00102041,,"[""yutjq664""]",Descriptor #1,Letters
2017,9,x00101487,Numeracy,1,8,TS,x00101487,,,Descriptor #1,Numbers
2017,9,x00101487,Numeracy,1,8,TS,x00101487,,,Descriptor #1,Numbers
2017,5,x00101740,Reading,1,3,MC,x00101740,,"[""maucj892""]",Descriptor #1,Letters
2017,5,x00101740,Reading,1,3,MC,x00101740,,"[""maucj892""]",Descriptor #1,Letters
2017,3,x00100116,Grammar and Punctuation,1,11,TE,x00100116,,,Descriptor #1,Grammar
2017,3,x00100116,Grammar and Punctuation,1,11,TE,x00100116,,,Descriptor #1,Grammar
2017,7,x00102611,Spelling,1,2,MC,x00102611,,,Descriptor #1,Spelling
2017,7,x00102611,Spelling,1,2,MC,x00102611,,,Descriptor #1,Spelling
2017,5,x00101774,Reading,3,5,TE,x00101774,,"[""fsgmc808""]",Descriptor #1,Letters
2017,5,x00101774,Reading,3,5,TE,x00101774,,"[""fsgmc808""]",Descriptor #1,Letters
2017,9,x00101505,Numeracy,2,8,MC,x00101505,,,Descriptor #1,Numbers
2017,9,x00101505,Numeracy,2,8,MC,x00101505,,,Descriptor #1,Numbers
2017,3,x00100857,Numeracy,1,7,PO,x00100857,,,Descriptor #1,Numbers
2017,3,x00100857,Numeracy,1,7,PO,x00100857,,,Descriptor #1,Numbers
2017,9,x00102246,Reading,1,11,MC,x00102246,,"[""prmgg836""]",Descriptor #1,Letters
2017,9,x00102246,Reading,1,11,MC,x00102246,,"[""prmgg836""]",Descriptor #1,Letters
2017,9,x00102687,Spelling,1,2,MC,x00102687,,,Descriptor #1,Spelling
2017,9,x00102687,Spelling,1,2,MC,x00102687,,,Descriptor #1,Spelling
2017,5,x00100238,Grammar and Punctuation,2,3,MC,x00100238,,,Descriptor #1,Grammar
2017,5,x00100238,Grammar and Punctuation,2,3,MC,x00100238,,,Descriptor #1,Grammar
2017,9,x00102709,Spelling,1,2,MC,x00102709,,,Descriptor #1,Spelling
2017,9,x00102709,Spelling,1,2,MC,x00102709,,,Descriptor #1,Spelling
2017,7,x00102060,Reading,1,12,MC,x00102060,,"[""uxaqf130""]",Descriptor #1,Letters
2017,7,x00102060,Reading,1,12,MC,x00102060,,"[""uxaqf130""]",Descriptor #1,Letters
2017,9,x00102290,Reading,1,4,MC,x00102290,,"[""rlcys950""]",Descriptor #1,Letters
2017,9,x00102290,Reading,1,4,MC,x00102290,,"[""rlcys950""]",Descriptor #1,Letters
2017,9,x00100554,Grammar and Punctuation,2,7,MC,x00100554,,,Descriptor #1,Grammar
2017,9,x00100554,Grammar and Punctuation,2,7,MC,x00100554,,,Descriptor #1,Grammar
2017,9,x00100588,Grammar and Punctuation,1,15,IA,x00100588,,,Descriptor #1,Grammar
2017,9,x00100588,Grammar and Punctuation,1,15,IA,x00100588,,,Descriptor #1,Grammar
2017,3,x00102337-05-AIA,Spelling,1,6,TE,x00102337-05-AIA,,"[""hevpt221""]",Descriptor #1,Spelling
2017,5,x00100875,Numeracy,1,10,MCS,x00100875,,,Descriptor #1,Numbers
2017,5,x00100875,Numeracy,1,10,MCS,x00100875,,,Descriptor #1,Numbers
2017,3,x00100032,Grammar and Punctuation,2,5,MC,x00100032,,,Descriptor #1,Grammar
2017,3,x00100032,Grammar and Punctuation,2,5,MC,x00100032,,,Descriptor #1,Grammar
2017,3,x00100035,Grammar and Punctuation,2,8,MC,x00100035,,,Descriptor #1,Grammar
2017,3,x00100035,Grammar and Punctuation,2,8,MC,x00100035,,,Descriptor #1,Grammar
2017,9,x00101433,Numeracy,1,8,MC,x00101433,,,Descriptor #1,Numbers
2017,9,x00101433,Numeracy,1,8,MC,x00101433,,,Descriptor #1,Numbers
2017,5,x00101919,Reading,1,6,TS,x00101919,,"[""wcakd140""]",Descriptor #1,Letters
2017,5,x00101919,Reading,1,6,TS,x00101919,,"[""wcakd140""]",Descriptor #1,Letters
2017,5,x00100309,Grammar and Punctuation,2,22,MC,x00100309,,,Descriptor #1,Grammar
2017,5,x00100309,Grammar and Punctuation,2,22,MC,x00100309,,,Descriptor #1,Grammar
2017,3,x00102397,Spelling,1,6,IC,x00102397,,,Descriptor #1,Spelling
2017,3,x00102397,Spelling,1,6,IC,x00102397,,,Descriptor #1,Spelling
2017,9,x00101562,Numeracy,1,11,MC,x00101562,,,Descriptor #1,Numbers
2017,9,x00101562,Numeracy,1,11,MC,x00101562,,,Descriptor #1,Numbers
2017,9,x00102671,Spelling,1,6,MC,x00102671,,,Descriptor #1,Spelling
2017,9,x00102671,Spelling,1,6,MC,x00102671,,,Descriptor #1,Spelling
2017,9,x00100602,Grammar and Punctuation,2,3,MC,x00100602,,,Descriptor #1,Grammar
2017,9,x00100602,Grammar and Punctuation,2,3,MC,x00100602,,,Descriptor #1,Grammar
2017,7,x00101888,Reading,1,15,MC,x00101888,,"[""laeqn375""]",Descriptor #1,Letters
2017,7,x00101888,Reading,1,15,MC,x00101888,,"[""laeqn375""]",Descriptor #1,Letters
2017,5,x00101888,Reading,1,7,MC,x00101888,,"[""laeqn375""]",Descriptor #1,Letters
2017,5,x00101888,Reading,1,7,MC,x00101888,,"[""laeqn375""]",Descriptor #1,Letters
2017,7,x00100426,Grammar and Punctuation,1,9,MC,x00100426,,,Descriptor #1,Grammar
2017,7,x00100426,Grammar and Punctuation,1,9,MC,x00100426,,,Descriptor #1,Grammar
2017,7,x00101247,Numeracy,1,2,IM,x00101247,,,Descriptor #1,Numbers
2017,7,x00101247,Numeracy,1,2,IM,x00101247,,,Descriptor #1,Numbers
2017,5,x00101925,Reading,1,12,MC,x00101925,,"[""izeyx176""]",Descriptor #1,Letters
2017,5,x00101925,Reading,1,12,MC,x00101925,,"[""izeyx176""]",Descriptor #1,Letters
2017,9,x00101324,Numeracy,2,15,MC,x00101324,,,Descriptor #1,Numbers
2017,9,x00101324,Numeracy,2,15,MC,x00101324,,,Descriptor #1,Numbers
2017,7,x00101324,Numeracy,2,7,MC,x00101324,,,Descriptor #1,Numbers
2017,7,x00101324,Numeracy,2,7,MC,x00101324,,,Descriptor #1,Numbers
