Test,Level,Domain,Type,Testlet Name,Testlet Location In Stage,Testlet Node,Testlet Max. Score," Item Subdomain",Item Descriptor,Item Difficulty,Item Max. Score,Correct Answer,Item Type,Marking Type,Exemplar URL,Item RefID
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fa14eb3d-4286-497b-85b1-ccac3a200592
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fa14eb3d-4286-497b-85b1-ccac3a200592
Numeracy Year 3,3,Numeracy,Normal,NC1,1,NC,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fa243a67-182e-435e-9c89-33db3de3658e
Numeracy Year 3,3,Numeracy,Normal,NC1,1,NC,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fa243a67-182e-435e-9c89-33db3de3658e
Reading Year 7,7,Reading,Normal,B1,1,B,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fa5519d2-18f1-422a-a027-6b1c5b5722ee
Reading Year 7,7,Reading,Normal,B1,1,B,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fa5519d2-18f1-422a-a027-6b1c5b5722ee
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,fa81c491-acaa-416a-8985-c2e07cd779a8
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,fa81c491-acaa-416a-8985-c2e07cd779a8
Numeracy Year 7,7,Numeracy,Normal,D1,1,D,16,Numbers,Descriptor #1,3,1,,ET,AS,https://www.assessform.edu.au/Exemplar/1,fa938701-1567-4846-b0af-9595b6dbd2d0
Numeracy Year 7,7,Numeracy,Normal,D1,1,D,16,Numbers,Descriptor #1,3,1,,ET,AS,https://www.assessform.edu.au/Exemplar/1,fa938701-1567-4846-b0af-9595b6dbd2d0
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,faa83d5d-63aa-4f51-a92a-7ed1edac3c68
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,faa83d5d-63aa-4f51-a92a-7ed1edac3c68
Spelling Year 3,3,Spelling,Normal,SD1,1,SD,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fab69b6c-9e5c-4f7d-bf04-eb3542783758
Spelling Year 3,3,Spelling,Normal,SD1,1,SD,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fab69b6c-9e5c-4f7d-bf04-eb3542783758
Spelling Year 7,7,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fad2a150-c8a5-4bf3-a566-7d504f6c5810
Spelling Year 7,7,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fad2a150-c8a5-4bf3-a566-7d504f6c5810
Reading Year 3,3,Reading,Normal,A2,2,A,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fad8f022-47c4-4417-a435-23a8d7296c9b
Reading Year 3,3,Reading,Normal,A2,2,A,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fad8f022-47c4-4417-a435-23a8d7296c9b
Numeracy Year 5,5,Numeracy,Normal,C1,1,C,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fade9e7d-09bc-471a-9a45-45a120bb7561
Numeracy Year 5,5,Numeracy,Normal,C1,1,C,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fade9e7d-09bc-471a-9a45-45a120bb7561
Spelling Year 9,9,Spelling,Normal,SB1,1,SB,9,Spelling,Descriptor #1,3,1,,IC,AS,https://www.assessform.edu.au/Exemplar/1,fae3d7aa-0ec5-4357-9f35-d3dc2d2015ba
Spelling Year 9,9,Spelling,Normal,SB1,1,SB,9,Spelling,Descriptor #1,3,1,,IC,AS,https://www.assessform.edu.au/Exemplar/1,fae3d7aa-0ec5-4357-9f35-d3dc2d2015ba
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,faffded9-20cc-42e6-8f1e-6ac792532fc2
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,faffded9-20cc-42e6-8f1e-6ac792532fc2
Spelling Year 3,3,Spelling,Normal,SD2,2,SD,9,Spelling,Descriptor #1,3,1,,SL,AS,https://www.assessform.edu.au/Exemplar/1,fb1c578a-25b9-4a95-8630-58e331cd9686
Spelling Year 3,3,Spelling,Normal,SD2,2,SD,9,Spelling,Descriptor #1,3,1,,SL,AS,https://www.assessform.edu.au/Exemplar/1,fb1c578a-25b9-4a95-8630-58e331cd9686
Reading Year 9,9,Reading,Normal,A4,4,A,16,Letters,Descriptor #1,3,1,,COMP,AS,https://www.assessform.edu.au/Exemplar/1,fb270a2c-e7d1-4007-a886-a84683cdc65e
Reading Year 9,9,Reading,Normal,A4,4,A,16,Letters,Descriptor #1,3,1,,COMP,AS,https://www.assessform.edu.au/Exemplar/1,fb270a2c-e7d1-4007-a886-a84683cdc65e
Reading Year 7,7,Reading,Normal,D2,2,D,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fb3a90f0-abd9-43bb-88f6-fbaf9d70d61e
Reading Year 7,7,Reading,Normal,D2,2,D,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fb3a90f0-abd9-43bb-88f6-fbaf9d70d61e
Reading Year 9,9,Reading,Normal,A2,2,A,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fb3a90f0-abd9-43bb-88f6-fbaf9d70d61e
Reading Year 9,9,Reading,Normal,A2,2,A,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fb3a90f0-abd9-43bb-88f6-fbaf9d70d61e
Reading Year 9,9,Reading,Normal,A4,4,A,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fb3a90f0-abd9-43bb-88f6-fbaf9d70d61e
Reading Year 9,9,Reading,Normal,A4,4,A,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fb3a90f0-abd9-43bb-88f6-fbaf9d70d61e
Spelling Year 3,3,Spelling,Normal,SA2,2,SA,6,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fb67163a-5ea9-401a-8422-7d62aaa22a83
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fb7d9d77-b0ed-4ff0-b832-190cbaf694e1
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fb7d9d77-b0ed-4ff0-b832-190cbaf694e1
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fb8d6632-086e-4727-ba9d-b0214d35af41
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fb8d6632-086e-4727-ba9d-b0214d35af41
Spelling Year 9,9,Spelling,Normal,SD2,2,SD,9,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbbc92f7-7d5e-4306-bb99-52095f9d4d37
Spelling Year 9,9,Spelling,Normal,SD2,2,SD,9,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbbc92f7-7d5e-4306-bb99-52095f9d4d37
Reading Year 7,7,Reading,Normal,E1,1,E,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbcb0de7-3e41-4ddb-9480-ead612cafb95
Reading Year 7,7,Reading,Normal,E1,1,E,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbcb0de7-3e41-4ddb-9480-ead612cafb95
Spelling Year 3,3,Spelling,Normal,SB1,1,SB,9,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbd21694-529c-4059-8117-0f2ce9952a97
Spelling Year 3,3,Spelling,Normal,SB1,1,SB,9,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbd21694-529c-4059-8117-0f2ce9952a97
Numeracy Year 5,5,Numeracy,Normal,NC2,2,NC,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbdabe89-222f-4f45-85ae-428a27b306a6
Numeracy Year 5,5,Numeracy,Normal,NC2,2,NC,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbdabe89-222f-4f45-85ae-428a27b306a6
Numeracy Year 7,7,Numeracy,Normal,NC2,2,NC,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbdabe89-222f-4f45-85ae-428a27b306a6
Numeracy Year 7,7,Numeracy,Normal,NC2,2,NC,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbdabe89-222f-4f45-85ae-428a27b306a6
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fbe0ad85-faa5-460e-8eb3-258f08622941
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fbe0ad85-faa5-460e-8eb3-258f08622941
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbf976b2-31de-4d3b-ba95-12652ffa6b91
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fbf976b2-31de-4d3b-ba95-12652ffa6b91
Numeracy Year 5,5,Numeracy,Normal,CA1,1,CA,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fc151246-993e-43e1-b881-d2cee11b6e11
Numeracy Year 5,5,Numeracy,Normal,CA1,1,CA,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fc151246-993e-43e1-b881-d2cee11b6e11
Numeracy Year 3,3,Numeracy,Normal,CA1,1,CA,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fc151246-993e-43e1-b881-d2cee11b6e11
Numeracy Year 3,3,Numeracy,Normal,CA1,1,CA,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fc151246-993e-43e1-b881-d2cee11b6e11
Numeracy Year 3,3,Numeracy,Normal,D1,1,D,13,Numbers,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,fc69e2ba-2909-43d5-afb0-9083cbebee82
Numeracy Year 3,3,Numeracy,Normal,D1,1,D,13,Numbers,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,fc69e2ba-2909-43d5-afb0-9083cbebee82
Spelling Year 3,3,Spelling,Normal,PB1,1,PB,10,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fc6bb710-c557-475f-98c6-da94aa7324ca
Spelling Year 3,3,Spelling,Normal,PB1,1,PB,10,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fc6bb710-c557-475f-98c6-da94aa7324ca
Reading Year 3,3,Reading,Normal,A1,1,A,13,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fc9c66b8-dc78-4920-bf5f-15e02e158dd7
Reading Year 3,3,Reading,Normal,A1,1,A,13,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fc9c66b8-dc78-4920-bf5f-15e02e158dd7
Numeracy Year 3,3,Numeracy,Normal,A4,4,A,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fccc8f0b-93d3-47a2-a3fb-995ff7249c8f
Numeracy Year 3,3,Numeracy,Normal,A4,4,A,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fccc8f0b-93d3-47a2-a3fb-995ff7249c8f
Numeracy Year 9,9,Numeracy,Normal,CA1,1,CA,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fcd42f09-6c5d-4790-895e-a50bbe5d632a
Numeracy Year 9,9,Numeracy,Normal,CA1,1,CA,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fcd42f09-6c5d-4790-895e-a50bbe5d632a
Numeracy Year 7,7,Numeracy,Normal,CA1,1,CA,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fcd42f09-6c5d-4790-895e-a50bbe5d632a
Numeracy Year 7,7,Numeracy,Normal,CA1,1,CA,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fcd42f09-6c5d-4790-895e-a50bbe5d632a
Spelling Year 7,7,Spelling,Normal,SB1,1,SB,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fcd48be9-0adc-46c4-8b05-aa9831ee2296
Spelling Year 7,7,Spelling,Normal,SB1,1,SB,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fcd48be9-0adc-46c4-8b05-aa9831ee2296
Spelling Year 9,9,Spelling,Normal,PD1,1,PD,10,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fcd567a8-6d59-40ea-908e-1938b6ff7bac
Spelling Year 9,9,Spelling,Normal,PD1,1,PD,10,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fcd567a8-6d59-40ea-908e-1938b6ff7bac
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fcd86a5f-1585-4ca9-9f45-84259fe28297
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fcd86a5f-1585-4ca9-9f45-84259fe28297
Numeracy Year 9,9,Numeracy,Normal,D1,1,D,16,Numbers,Descriptor #1,3,1,,IGA,AS,https://www.assessform.edu.au/Exemplar/1,fce14e4c-b74b-420e-bff8-c4d9c091027f
Numeracy Year 9,9,Numeracy,Normal,D1,1,D,16,Numbers,Descriptor #1,3,1,,IGA,AS,https://www.assessform.edu.au/Exemplar/1,fce14e4c-b74b-420e-bff8-c4d9c091027f
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fcf32a96-0dea-4f87-b5a7-e6c49c7c4925
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fcf32a96-0dea-4f87-b5a7-e6c49c7c4925
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,ET,AS,https://www.assessform.edu.au/Exemplar/1,fcf74f3e-5d89-41d8-aff3-20ce56ea752e
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,ET,AS,https://www.assessform.edu.au/Exemplar/1,fcf74f3e-5d89-41d8-aff3-20ce56ea752e
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd054fe5-3b8b-493c-ab47-c13c2c618b0e
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd054fe5-3b8b-493c-ab47-c13c2c618b0e
Spelling Year 9,9,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,SP,AS,https://www.assessform.edu.au/Exemplar/1,fd07db49-39fa-40b1-be7b-604059630ee8
Spelling Year 9,9,Spelling,Normal,PB2,2,PB,10,Spelling,Descriptor #1,3,1,,SP,AS,https://www.assessform.edu.au/Exemplar/1,fd07db49-39fa-40b1-be7b-604059630ee8
Numeracy Year 3,3,Numeracy,Normal,C1,1,C,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd1e9ba7-ff98-4df6-b761-9fd5f73c5a7b
Numeracy Year 3,3,Numeracy,Normal,C1,1,C,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd1e9ba7-ff98-4df6-b761-9fd5f73c5a7b
Numeracy Year 3,3,Numeracy,Normal,A4,4,A,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd237b60-2107-410e-992e-b5c2137eb21b
Numeracy Year 3,3,Numeracy,Normal,A4,4,A,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd237b60-2107-410e-992e-b5c2137eb21b
Numeracy Year 3,3,Numeracy,Normal,C1,1,C,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd242b5e-277b-41ea-9b4f-d90530c4ca89
Numeracy Year 3,3,Numeracy,Normal,C1,1,C,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd242b5e-277b-41ea-9b4f-d90530c4ca89
Reading Year 7,7,Reading,Normal,B2,2,B,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fd3d280e-9242-4a18-87c8-4be0ce23ea99
Reading Year 7,7,Reading,Normal,B2,2,B,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fd3d280e-9242-4a18-87c8-4be0ce23ea99
Reading Year 5,5,Reading,Normal,A2,2,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd4594fe-3ad8-4901-8639-46230e72c7e6
Reading Year 5,5,Reading,Normal,A2,2,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd4594fe-3ad8-4901-8639-46230e72c7e6
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fd4a62f2-0679-4b69-9a8d-2ed4a7b8176b
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,fd4a62f2-0679-4b69-9a8d-2ed4a7b8176b
Numeracy Year 7,7,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,IC,AS,https://www.assessform.edu.au/Exemplar/1,fd6fc163-b89e-422f-bb62-32fa531d9ce0
Numeracy Year 7,7,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,IC,AS,https://www.assessform.edu.au/Exemplar/1,fd6fc163-b89e-422f-bb62-32fa531d9ce0
Reading Year 9,9,Reading,Normal,B2,2,B,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd85ebed-6c81-4c11-865a-7973af5f9c07
Reading Year 9,9,Reading,Normal,B2,2,B,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fd85ebed-6c81-4c11-865a-7973af5f9c07
Numeracy Year 5,5,Numeracy,Normal,B2,2,B,15,Numbers,Descriptor #1,3,1,,PO,AS,https://www.assessform.edu.au/Exemplar/1,fd905dff-54c4-48f9-b3a7-70db86ad98fa
Numeracy Year 5,5,Numeracy,Normal,B2,2,B,15,Numbers,Descriptor #1,3,1,,PO,AS,https://www.assessform.edu.au/Exemplar/1,fd905dff-54c4-48f9-b3a7-70db86ad98fa
Numeracy Year 3,3,Numeracy,Normal,NC1,1,NC,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fda6afd0-304b-45e1-863e-d8aaee98a4f7
Numeracy Year 3,3,Numeracy,Normal,NC1,1,NC,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fda6afd0-304b-45e1-863e-d8aaee98a4f7
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fde92bf5-9e24-45bb-b71c-f992faec1151
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fde92bf5-9e24-45bb-b71c-f992faec1151
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fdf07a67-ae57-4a6b-b8d0-eafa28b6f2d5
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fdf07a67-ae57-4a6b-b8d0-eafa28b6f2d5
Reading Year 9,9,Reading,Normal,A3,3,A,16,Letters,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,fdf5550d-f663-46d3-bede-cdc3634214bb
Reading Year 9,9,Reading,Normal,A3,3,A,16,Letters,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,fdf5550d-f663-46d3-bede-cdc3634214bb
Numeracy Year 9,9,Numeracy,Normal,NC2,2,NC,16,Numbers,Descriptor #1,3,1,,IGM,AS,https://www.assessform.edu.au/Exemplar/1,fdfef118-e5c9-4d16-8ea7-7dc8554a3cd8
Numeracy Year 9,9,Numeracy,Normal,NC2,2,NC,16,Numbers,Descriptor #1,3,1,,IGM,AS,https://www.assessform.edu.au/Exemplar/1,fdfef118-e5c9-4d16-8ea7-7dc8554a3cd8
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe040ff4-2c44-4316-87bd-72ca2e555453
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe040ff4-2c44-4316-87bd-72ca2e555453
Reading Year 3,3,Reading,Normal,A1,1,A,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe095d60-09ad-4db2-af74-52a1d6409bc4
Reading Year 3,3,Reading,Normal,A1,1,A,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe095d60-09ad-4db2-af74-52a1d6409bc4
Reading Year 5,5,Reading,Normal,A1,1,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe2164dd-cd7d-4c40-9876-e85eb1fb6379
Reading Year 5,5,Reading,Normal,A1,1,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe2164dd-cd7d-4c40-9876-e85eb1fb6379
Reading Year 5,5,Reading,Normal,A3,3,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe2164dd-cd7d-4c40-9876-e85eb1fb6379
Reading Year 5,5,Reading,Normal,A3,3,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe2164dd-cd7d-4c40-9876-e85eb1fb6379
Reading Year 3,3,Reading,Normal,D1,1,D,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe2164dd-cd7d-4c40-9876-e85eb1fb6379
Reading Year 3,3,Reading,Normal,D1,1,D,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe2164dd-cd7d-4c40-9876-e85eb1fb6379
Reading Year 3,3,Reading,Normal,E1,1,E,13,Letters,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,fe2e23ad-8256-4669-992a-7eddd7d66c6e
Reading Year 3,3,Reading,Normal,E1,1,E,13,Letters,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,fe2e23ad-8256-4669-992a-7eddd7d66c6e
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe5606fb-730f-4d5f-9474-0bfa48b1300f
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe5606fb-730f-4d5f-9474-0bfa48b1300f
Numeracy Year 5,5,Numeracy,Normal,E1,1,E,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe56bdd4-efdd-4515-9530-606a272db4e8
Numeracy Year 5,5,Numeracy,Normal,E1,1,E,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe56bdd4-efdd-4515-9530-606a272db4e8
Numeracy Year 9,9,Numeracy,Normal,B1,1,B,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe751979-6d33-43e5-b9a9-e2d87dc52e5d
Numeracy Year 9,9,Numeracy,Normal,B1,1,B,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,fe751979-6d33-43e5-b9a9-e2d87dc52e5d
